age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,total_shopping_activity,online_activity_share,store_activity_share,income_group
33,152656.0,3.9,6,0.5,5,9,6,10,67617.0,41760.0,8,0,4,1,5,1,4,2,8,2,2,Female,Tier 2,Store,16,0.375,0.625,Upper-Middle
76,105998.0,8.1,9,4.0,8,2,38,4,123748.0,138217.0,9,1,1,4,5,1,6,2,4,2,2,Male,Tier 3,Store,42,0.9047619047619048,0.09523809523809523,Lower-Middle
22,173116.0,2.3,3,5.5,2,10,33,8,138859.0,1819.04,9,0,2,8,1,1,10,4,5,3,1,Female,Tier 2,Online,41,0.8048780487804879,0.1951219512195122,Upper-Middle
21,20285.0,9.2,12,2.1,4,8,7,11,37701.0,73504.0,5,9,1,3,8,8,5,3,7,2,4,Female,Tier 1,Store,18,0.3888888888888889,0.6111111111111112,Low
38,209187.0,9.4,7,2.8,4,3,42,1,133386.0,109044.0,1,9,1,5,7,8,4,8,9,5,4,Female,Tier 1,Store,43,0.9767441860465116,0.023255813953488372,High
57,22370.0,4.0,4,4.2,5,9,47,2,76312.0,57622.0,4,6,1,2,7,8,4,4,1,2,5,Other,Tier 3,Store,49,0.9591836734693877,0.04081632653061224,Low
68,32903.0,6.2,1,2.0,6,5,31,5,131731.0,119467.0,5,9,1,7,6,5,3,5,8,6,2,Female,Tier 3,Store,36,0.8611111111111112,0.1388888888888889,Low
31,178571.0,7.3,7,4.9,9,5,39,19,135583.0,19450.0,6,0,2,4,8,9,2,10,4,5,6,Other,Tier 3,Store,58,0.6724137931034483,0.3275862068965517,Upper-Middle
56,112904.0,4.8,1,0.4,5,4,13,18,72251.0,2229.0,4,8,2,3,1,8,2,2,9,5,8,Male,Tier 2,Online,31,0.41935483870967744,0.5806451612903226,Lower-Middle
48,37995.0,9.8,11,2.3,10,8,4,7,144032.0,100090.0,4,6,6,6,10,8,10,3,4,4,3,Male,Tier 2,Store,11,0.36363636363636365,0.6363636363636364,Low
31,120160.0,6.0,4,1.4,8,1,6,16,33922.0,123814.0,9,9,5,1,7,5,1,1,9,9,9,Other,Tier 1,Store,22,0.2727272727272727,0.7272727272727273,Lower-Middle
23,181272.0,5.0,13,1.0,5,6,9,8,18393.0,13299.0,5,9,6,3,10,10,2,9,9,10,3,Female,Tier 2,Store,17,0.5294117647058824,0.47058823529411764,Upper-Middle
29,103377.0,6.2,9,1.5,3,7,19,0,70810.0,42534.0,1,3,6,2,7,2,8,4,2,3,9,Other,Tier 2,Store,19,1.0,0.0,Lower-Middle
33,216474.0,4.5,5,3.2,6,8,20,12,50398.0,139426.0,10,3,4,5,6,2,2,6,7,8,5,Female,Tier 2,Store,32,0.625,0.375,High
34,159638.0,6.0,7,3.7,4,4,27,17,102748.0,70427.0,7,1,3,1,9,5,8,6,1,10,8,Male,Tier 3,Store,44,0.6136363636363636,0.38636363636363635,Upper-Middle
62,52822.0,5.1,13,3.4,5,9,28,19,120705.0,86218.0,9,7,2,5,5,7,7,5,7,7,6,Male,Tier 2,Store,47,0.5957446808510638,0.40425531914893614,Low
40,122412.0,4.4,7,0.6,8,3,5,19,101889.0,16617.0,8,5,4,3,5,2,1,5,9,4,6,Female,Tier 3,Store,24,0.20833333333333334,0.7916666666666666,Lower-Middle
31,66222.0,7.6,12,3.2,4,8,37,11,44838.0,18246.0,9,1,5,6,9,10,3,8,5,1,8,Other,Tier 3,Online,48,0.7708333333333334,0.22916666666666666,Low
78,109088.0,2.6,3,2.3,7,10,41,11,18461.0,17359.0,4,5,7,4,10,7,7,3,3,4,6,Other,Tier 1,Online,52,0.7884615384615384,0.21153846153846154,Lower-Middle
24,246157.0,9.5,13,1.7,3,10,40,11,33629.0,11924.0,6,5,6,7,5,3,3,3,1,3,3,Female,Tier 1,Online,51,0.7843137254901961,0.21568627450980393,High
63,105450.0,6.5,11,2.2,4,5,2,9,122944.0,99066.0,1,7,7,8,6,7,8,4,9,2,4,Female,Tier 3,Store,11,0.18181818181818182,0.8181818181818182,Lower-Middle
49,196740.0,9.7,8,4.7,8,5,36,7,8229.0,1819.04,6,8,4,4,3,5,1,10,1,9,2,Female,Tier 3,Online,43,0.8372093023255814,0.16279069767441862,High
32,124366.0,7.9,1,2.1,8,7,16,11,117253.0,114943.0,8,7,7,3,6,4,8,10,2,6,5,Female,Tier 1,Store,27,0.5925925925925926,0.4074074074074074,Lower-Middle
61,125078.0,3.3,4,3.5,9,5,32,15,76999.0,94251.0,7,4,3,9,4,6,8,1,4,3,3,Female,Tier 1,Store,47,0.6808510638297872,0.3191489361702128,Lower-Middle
34,78853.0,6.1,10,3.8,4,7,9,17,107913.0,90892.0,1,8,1,10,8,3,2,7,5,2,3,Male,Tier 3,Store,26,0.34615384615384615,0.6538461538461539,Lower-Middle
58,200715.0,2.4,4,3.6,10,9,36,16,98854.0,61836.0,4,3,3,7,1,3,2,3,8,6,1,Male,Tier 3,Store,52,0.6923076923076923,0.3076923076923077,High
71,138794.0,4.2,2,1.9,4,5,32,10,52375.0,25265.0,2,5,3,10,3,2,3,5,5,6,4,Female,Tier 1,Store,42,0.7619047619047619,0.23809523809523808,Upper-Middle
64,168405.0,5.7,6,2.0,5,2,27,8,86211.0,117492.0,4,2,2,10,3,10,9,3,9,10,2,Male,Tier 1,Store,35,0.7714285714285715,0.22857142857142856,Upper-Middle
61,162030.0,4.6,1,2.9,5,10,22,2,138166.0,144194.0,10,9,2,6,3,3,8,6,4,4,6,Male,Tier 1,Store,24,0.9166666666666666,0.08333333333333333,Upper-Middle
51,67442.0,5.0,3,1.8,3,6,41,3,78337.0,35649.0,8,8,7,3,9,6,8,6,8,9,6,Male,Tier 1,Store,44,0.9318181818181818,0.06818181818181818,Low
22,167026.0,4.7,9,1.4,1,9,45,16,85472.0,31741.0,3,8,3,3,7,4,2,3,2,8,6,Male,Tier 3,Store,61,0.7377049180327869,0.26229508196721313,Upper-Middle
62,221246.0,10.5,12,2.6,10,9,47,7,41308.0,87020.0,2,5,1,8,10,9,8,2,2,8,2,Female,Tier 1,Store,54,0.8703703703703703,0.12962962962962962,High
44,245755.0,6.2,10,1.5,1,5,49,16,147838.0,111998.0,3,6,1,7,5,10,5,7,4,10,9,Female,Tier 1,Store,65,0.7538461538461538,0.24615384615384617,High
69,24675.0,7.2,6,1.9,8,2,45,4,60783.0,1819.04,9,7,2,8,7,8,4,8,8,3,5,Male,Tier 3,Online,49,0.9183673469387755,0.08163265306122448,Low
40,104590.0,5.9,2,2.1,4,6,9,15,7904.0,79107.0,2,3,6,7,10,2,5,7,7,4,10,Other,Tier 3,Store,24,0.375,0.625,Lower-Middle
57,123570.0,6.7,12,1.8,10,4,7,16,106881.0,132394.0,1,0,1,2,1,2,6,6,2,9,3,Female,Tier 3,Store,23,0.30434782608695654,0.6956521739130435,Lower-Middle
76,46661.0,1.9,12,2.2,2,4,15,7,33632.0,115189.0,3,8,3,4,1,2,5,9,9,5,2,Other,Tier 1,Store,22,0.6818181818181818,0.3181818181818182,Low
31,79289.0,9.3,9,1.9,6,3,42,11,86337.0,35608.0,5,2,3,7,3,9,3,3,8,5,1,Female,Tier 3,Store,53,0.7924528301886793,0.20754716981132076,Lower-Middle
32,32184.0,4.6,13,5.2,9,1,31,14,13675.0,119431.0,9,4,5,7,4,4,10,8,9,9,6,Other,Tier 1,Store,45,0.6888888888888889,0.3111111111111111,Low
60,62963.0,8.3,2,4.8,5,9,48,4,85005.0,18609.0,5,2,5,4,1,7,5,10,5,7,7,Female,Tier 3,Online,52,0.9230769230769231,0.07692307692307693,Low
50,171894.0,8.4,12,1.9,3,6,44,9,37952.0,109721.0,5,3,3,7,9,9,3,2,7,1,10,Other,Tier 2,Store,53,0.8301886792452831,0.16981132075471697,Upper-Middle
70,208375.0,2.4,7,1.9,4,10,24,14,44550.0,89572.0,2,8,3,6,6,3,2,2,3,6,5,Other,Tier 3,Store,38,0.631578947368421,0.3684210526315789,High
48,222537.0,6.1,1,2.2,2,3,36,8,7745.0,137255.0,9,9,2,8,8,5,8,9,1,2,3,Female,Tier 3,Store,44,0.8181818181818182,0.18181818181818182,High
52,20267.0,6.8,5,2.8,7,1,14,14,73501.0,53613.0,9,1,7,10,8,1,10,5,4,10,9,Female,Tier 1,Store,28,0.5,0.5,Low
34,198719.0,6.2,7,2.4,4,6,15,14,109822.0,70002.0,4,1,4,7,1,4,7,5,7,10,1,Female,Tier 3,Store,29,0.5172413793103449,0.4827586206896552,High
45,77814.0,6.0,3,2.5,4,4,41,15,58518.0,35857.0,8,2,5,3,6,8,1,2,3,4,8,Male,Tier 3,Store,56,0.7321428571428571,0.26785714285714285,Lower-Middle
36,51025.0,5.1,4,3.5,8,1,16,7,17565.0,102623.0,7,3,1,2,5,3,5,4,7,5,1,Male,Tier 3,Store,23,0.6956521739130435,0.30434782608695654,Low
63,136246.0,4.6,5,1.4,10,10,26,18,95061.0,91023.0,1,1,6,8,10,7,1,9,1,9,3,Other,Tier 2,Store,44,0.5909090909090909,0.4090909090909091,Upper-Middle
71,92605.0,8.1,3,1.7,5,4,46,12,112745.0,44779.0,5,8,7,5,8,3,4,8,6,5,6,Other,Tier 3,Store,58,0.7931034482758621,0.20689655172413793,Lower-Middle
79,147053.0,6.8,6,0.6,3,2,25,13,2979.0,15079.0,1,4,3,5,6,5,2,3,4,6,4,Other,Tier 2,Store,38,0.6578947368421053,0.34210526315789475,Upper-Middle
40,58436.0,6.4,3,2.0,6,3,7,2,3412.0,50751.0,9,2,7,1,5,4,4,7,5,4,5,Female,Tier 1,Store,9,0.7777777777777778,0.2222222222222222,Low
49,164544.0,2.8,8,2.5,8,10,40,4,20569.0,121026.0,6,3,4,6,3,3,6,2,10,8,7,Other,Tier 1,Store,44,0.9090909090909091,0.09090909090909091,Upper-Middle
57,165408.0,5.5,7,2.6,10,10,40,18,13472.0,135010.0,3,1,4,2,8,2,8,8,4,6,1,Female,Tier 1,Store,58,0.6896551724137931,0.3103448275862069,Upper-Middle
30,171659.0,5.9,1,4.1,1,7,10,2,88650.0,65135.0,6,9,5,6,6,8,4,7,9,6,2,Male,Tier 2,Store,12,0.8333333333333334,0.16666666666666666,Upper-Middle
76,92192.0,7.7,2,1.4,9,7,26,15,92155.0,49842.0,6,0,7,7,5,1,8,10,8,2,4,Male,Tier 1,Store,41,0.6341463414634146,0.36585365853658536,Lower-Middle
37,238934.0,2.5,4,0.4,4,5,8,7,29530.0,47131.0,1,4,2,9,7,9,5,7,9,7,7,Female,Tier 1,Store,15,0.5333333333333333,0.4666666666666667,High
52,230118.0,3.8,5,2.6,5,10,10,3,29247.0,5927.0,9,5,3,10,10,4,9,8,3,4,10,Other,Tier 1,Online,13,0.7692307692307693,0.23076923076923078,High
22,199085.0,9.6,14,2.3,10,2,6,11,120325.0,13728.0,4,1,3,3,4,5,3,7,6,3,3,Male,Tier 1,Store,17,0.35294117647058826,0.6470588235294118,High
26,135591.0,4.4,14,3.6,3,9,27,15,9276.0,29797.0,3,9,7,2,1,4,8,9,2,3,9,Female,Tier 2,Store,42,0.6428571428571429,0.35714285714285715,Upper-Middle
46,99511.0,2.3,11,2.6,9,9,29,16,95972.0,126517.0,4,1,4,1,3,3,1,10,2,1,2,Other,Tier 2,Store,45,0.6444444444444445,0.35555555555555557,Lower-Middle
23,24665.0,4.6,14,4.2,6,9,35,4,23583.0,83505.0,2,5,2,2,1,2,2,9,5,5,10,Male,Tier 3,Store,39,0.8974358974358975,0.10256410256410256,Low
42,173169.0,4.4,10,2.3,1,6,8,14,54320.0,71101.0,3,9,4,3,5,10,3,8,1,6,8,Female,Tier 2,Store,22,0.36363636363636365,0.6363636363636364,Upper-Middle
48,106277.0,7.3,11,1.8,9,1,34,4,133199.0,88013.0,10,9,6,7,1,3,1,8,6,9,8,Female,Tier 3,Store,38,0.8947368421052632,0.10526315789473684,Lower-Middle
39,67474.0,7.3,4,3.4,5,6,12,19,37058.0,144679.0,3,5,7,10,6,3,1,4,9,4,8,Other,Tier 1,Store,31,0.3870967741935484,0.6129032258064516,Low
19,218045.0,4.1,4,3.1,3,8,47,15,3534.0,59608.0,8,0,1,9,8,6,9,10,6,3,4,Other,Tier 3,Store,62,0.7580645161290323,0.24193548387096775,High
62,171257.0,5.2,14,1.6,4,4,3,5,57194.0,35167.0,10,6,1,1,4,4,3,9,5,2,7,Other,Tier 3,Store,8,0.375,0.625,Upper-Middle
22,90911.0,7.1,9,3.2,5,6,9,3,30536.0,19833.0,7,2,3,7,2,5,6,10,9,8,6,Female,Tier 1,Store,12,0.75,0.25,Lower-Middle
77,107643.0,7.1,4,3.1,1,8,25,7,122867.0,16072.0,1,4,5,1,10,4,8,4,9,5,8,Female,Tier 3,Online,32,0.78125,0.21875,Lower-Middle
44,45484.0,3.9,4,2.4,10,6,2,10,130613.0,148555.12,2,7,4,4,6,8,8,6,1,5,9,Male,Tier 1,Store,12,0.16666666666666666,0.8333333333333334,Low
42,116165.0,4.2,4,4.0,3,4,49,10,40570.0,23499.0,8,5,3,6,8,9,4,9,7,9,1,Male,Tier 2,Store,59,0.8305084745762712,0.1694915254237288,Lower-Middle
25,191682.0,10.2,2,4.4,7,7,42,10,49265.0,96898.0,2,7,1,7,3,7,10,6,4,6,5,Female,Tier 3,Store,52,0.8076923076923077,0.19230769230769232,High
72,196879.0,5.5,13,1.7,9,5,16,16,56684.0,86239.0,1,0,4,7,1,9,2,10,6,10,10,Other,Tier 1,Store,32,0.5,0.5,High
18,196979.0,9.0,8,3.1,6,1,48,11,65473.0,42477.0,5,7,3,1,7,1,3,1,3,10,6,Female,Tier 2,Store,59,0.8135593220338984,0.1864406779661017,High
37,203461.0,6.5,13,2.6,4,3,26,13,75859.0,96149.0,4,2,5,1,1,2,8,3,7,4,1,Male,Tier 3,Store,39,0.6666666666666666,0.3333333333333333,High
61,40835.0,8.2,14,1.9,4,3,21,7,40002.0,20159.0,4,7,3,3,2,2,10,6,4,5,9,Other,Tier 3,Store,28,0.75,0.25,Low
40,241351.0,7.3,4,2.3,9,1,43,19,139409.0,32047.0,3,8,1,7,7,6,5,7,9,7,8,Male,Tier 2,Store,62,0.6935483870967742,0.3064516129032258,High
49,111453.0,6.3,5,0.2,1,4,35,17,107889.0,128580.0,9,2,2,5,9,9,1,2,4,9,4,Other,Tier 3,Store,52,0.6730769230769231,0.3269230769230769,Lower-Middle
28,68790.0,6.3,8,3.9,6,2,7,1,30883.0,26305.0,1,3,7,7,3,2,3,9,9,2,2,Female,Tier 2,Store,8,0.875,0.125,Low
56,223032.0,3.5,14,3.5,4,10,32,2,101178.0,29550.0,6,3,6,2,6,6,1,6,9,10,6,Other,Tier 1,Store,34,0.9411764705882353,0.058823529411764705,High
64,24643.0,5.7,4,0.0,3,1,25,10,89611.0,34797.0,4,1,6,6,4,7,2,5,4,9,10,Male,Tier 1,Store,35,0.7142857142857143,0.2857142857142857,Low
71,90846.0,5.0,5,2.3,1,6,30,19,81732.0,87092.0,9,8,3,8,7,10,1,6,1,4,6,Male,Tier 2,Store,49,0.6122448979591837,0.3877551020408163,Lower-Middle
41,165023.0,5.3,5,2.9,5,7,10,4,54776.0,74965.0,4,8,2,5,1,2,5,3,10,8,7,Female,Tier 1,Store,14,0.7142857142857143,0.2857142857142857,Upper-Middle
28,238176.0,5.3,6,3.6,4,4,28,7,110836.0,92401.0,5,9,6,1,9,1,9,8,1,8,8,Other,Tier 3,Store,35,0.8,0.2,High
46,161305.0,6.3,7,2.2,10,5,28,6,73502.0,63866.0,4,6,2,8,5,1,4,7,1,7,4,Male,Tier 1,Store,34,0.8235294117647058,0.17647058823529413,Upper-Middle
71,28200.0,7.3,3,2.2,4,9,37,7,17008.0,18813.0,9,6,6,2,5,6,6,4,6,1,5,Male,Tier 3,Online,44,0.8409090909090909,0.1590909090909091,Low
43,67275.0,5.7,14,3.0,8,8,36,18,51857.0,147499.0,9,9,6,3,7,8,7,1,6,9,2,Female,Tier 2,Store,54,0.6666666666666666,0.3333333333333333,Low
33,233156.0,7.9,10,1.6,2,2,14,10,72503.0,62726.0,2,7,7,8,10,10,2,10,5,8,10,Female,Tier 2,Store,24,0.5833333333333334,0.4166666666666667,High
52,222140.0,5.2,11,4.7,10,10,14,17,92444.0,33421.0,10,2,3,10,7,2,9,9,8,3,8,Female,Tier 3,Store,31,0.45161290322580644,0.5483870967741935,High
37,104001.0,6.2,3,2.6,10,3,6,15,10120.0,68003.0,1,1,1,2,8,3,7,2,5,8,6,Male,Tier 2,Store,21,0.2857142857142857,0.7142857142857143,Lower-Middle
63,167363.0,10.7,13,2.8,4,9,48,18,143623.0,39127.0,4,3,2,5,3,9,2,3,2,7,6,Male,Tier 1,Hybrid,66,0.7272727272727273,0.2727272727272727,Upper-Middle
20,57448.0,3.6,9,4.3,1,5,28,14,132999.0,33501.0,10,0,2,8,2,6,6,10,5,9,3,Other,Tier 1,Store,42,0.6666666666666666,0.3333333333333333,Low
18,176652.0,5.2,1,2.5,2,1,32,14,92141.0,17049.0,5,6,3,2,8,3,9,6,2,9,4,Other,Tier 2,Store,46,0.6956521739130435,0.30434782608695654,Upper-Middle
75,106685.0,2.4,10,4.3,10,9,45,16,89924.0,108976.0,5,7,1,5,4,5,1,3,6,3,9,Other,Tier 3,Store,61,0.7377049180327869,0.26229508196721313,Lower-Middle
70,167418.0,6.5,12,0.4,10,8,15,14,90428.0,140972.0,7,5,6,9,10,8,5,5,7,5,3,Male,Tier 1,Store,29,0.5172413793103449,0.4827586206896552,Upper-Middle
64,25619.0,6.0,13,4.0,3,10,33,7,141779.0,146709.0,4,9,4,10,1,1,4,8,3,5,6,Other,Tier 3,Store,40,0.825,0.175,Low
18,120454.0,6.3,8,3.8,1,7,20,10,20106.0,90319.0,2,0,6,9,2,6,6,9,6,1,8,Female,Tier 1,Store,30,0.6666666666666666,0.3333333333333333,Lower-Middle
34,17338.239999999998,4.2,10,0.0,2,7,6,2,97138.0,23775.0,4,6,4,9,2,2,9,5,5,1,5,Other,Tier 2,Store,8,0.75,0.25,Low
19,18549.0,4.5,3,2.1,7,8,43,12,56572.0,130021.0,1,9,5,10,6,8,7,10,8,9,9,Male,Tier 2,Store,55,0.7818181818181819,0.21818181818181817,Low
46,164765.0,6.1,5,3.0,10,4,28,5,30919.0,41568.0,9,1,3,6,7,1,5,2,7,1,10,Other,Tier 2,Store,33,0.8484848484848485,0.15151515151515152,Upper-Middle
37,208091.0,3.2,3,3.6,10,7,8,8,1878.92,45884.0,9,2,2,3,9,2,1,2,4,10,5,Female,Tier 3,Store,16,0.5,0.5,High
23,243530.0,7.8,10,4.2,6,8,48,19,143557.0,138637.0,4,4,1,2,3,10,9,2,7,1,2,Female,Tier 2,Store,67,0.7164179104477612,0.2835820895522388,High
25,122938.0,3.2,1,0.6,2,10,6,15,45768.0,110652.0,5,5,2,9,5,1,1,4,6,4,3,Other,Tier 1,Store,21,0.2857142857142857,0.7142857142857143,Lower-Middle
46,142673.0,5.7,10,2.6,1,3,13,11,144974.0,30332.0,10,9,4,5,9,4,2,9,9,9,8,Male,Tier 1,Store,24,0.5416666666666666,0.4583333333333333,Upper-Middle
65,246352.0,5.1,14,1.3,10,2,29,16,135693.0,145095.0,9,9,1,3,7,1,1,10,5,9,5,Male,Tier 3,Store,45,0.6444444444444445,0.35555555555555557,High
68,63328.0,5.0,5,1.6,9,2,23,1,65247.0,32300.0,10,5,1,7,6,1,7,10,10,3,4,Male,Tier 1,Store,24,0.9583333333333334,0.041666666666666664,Low
50,223773.0,2.8,8,3.5,1,7,33,0,127213.0,71617.0,1,6,7,4,8,5,9,2,6,8,8,Male,Tier 2,Store,33,1.0,0.0,High
20,235172.0,5.9,5,1.5,10,9,7,15,119494.0,138865.0,5,5,6,8,6,8,1,4,9,7,10,Female,Tier 3,Store,22,0.3181818181818182,0.6818181818181818,High
77,246866.0,3.6,4,2.5,5,8,0,4,22624.0,103301.0,6,7,3,5,7,8,2,6,1,2,2,Other,Tier 1,Store,4,0.0,1.0,High
52,40301.0,6.3,9,1.9,9,10,33,16,145591.0,79981.0,1,8,7,9,1,8,5,7,1,8,5,Female,Tier 1,Store,49,0.673469387755102,0.32653061224489793,Low
22,59763.0,4.5,13,3.8,9,10,19,16,50280.0,32481.0,5,6,3,3,5,5,2,4,5,7,3,Male,Tier 1,Store,35,0.5428571428571428,0.45714285714285713,Low
44,166837.0,5.9,1,0.1,6,7,30,7,16152.0,41456.0,4,6,5,3,8,1,5,5,2,4,3,Other,Tier 2,Store,37,0.8108108108108109,0.1891891891891892,Upper-Middle
61,59787.0,2.4,5,4.1,3,9,14,14,28595.0,69642.0,6,2,6,5,8,1,10,6,1,9,9,Male,Tier 3,Store,28,0.5,0.5,Low
29,135675.0,7.8,1,4.4,2,4,14,11,26146.0,44034.0,2,1,3,9,6,2,9,2,8,6,4,Male,Tier 3,Store,25,0.56,0.44,Upper-Middle
37,22425.0,8.2,6,3.3,3,10,33,16,142522.0,91865.0,3,6,2,6,5,5,7,5,8,9,3,Other,Tier 2,Store,49,0.673469387755102,0.32653061224489793,Low
62,27857.0,4.9,10,2.8,1,7,4,9,36579.0,135103.0,6,9,6,3,8,8,8,8,6,7,5,Other,Tier 3,Store,13,0.3076923076923077,0.6923076923076923,Low
37,198843.0,10.7,9,0.0,3,5,21,11,27908.0,47701.0,6,6,1,4,3,5,4,6,9,8,9,Male,Tier 2,Store,32,0.65625,0.34375,High
26,107999.0,7.5,11,3.3,2,1,11,19,87933.0,1819.04,8,3,7,4,9,10,3,10,5,9,10,Male,Tier 2,Store,30,0.36666666666666664,0.6333333333333333,Lower-Middle
56,168516.0,5.5,14,3.8,8,10,44,16,108830.0,101806.0,9,6,2,9,10,4,8,10,5,1,7,Female,Tier 1,Store,60,0.7333333333333333,0.26666666666666666,Upper-Middle
21,56457.0,5.0,2,2.6,10,4,30,19,143024.0,16235.0,4,6,5,8,6,4,10,1,5,4,2,Female,Tier 2,Online,49,0.6122448979591837,0.3877551020408163,Low
68,247701.96000000005,4.4,13,1.7,7,1,28,11,63105.0,91952.0,9,6,1,7,4,6,8,7,7,1,7,Male,Tier 1,Store,39,0.717948717948718,0.28205128205128205,High
71,225813.0,4.8,13,4.4,1,1,21,7,74219.0,47315.0,3,8,5,3,10,6,2,9,7,6,9,Other,Tier 2,Store,28,0.75,0.25,High
36,146776.0,5.8,4,1.4,1,7,47,17,25056.0,7588.0,6,0,1,1,4,8,6,5,5,5,10,Male,Tier 2,Online,64,0.734375,0.265625,Upper-Middle
55,20452.0,5.9,8,4.0,5,3,7,14,8389.0,43811.0,10,8,3,10,9,2,5,1,6,5,5,Male,Tier 3,Store,21,0.3333333333333333,0.6666666666666666,Low
44,126153.0,3.2,14,3.2,4,9,36,8,118332.0,140947.0,9,3,3,4,9,10,3,10,3,2,4,Male,Tier 1,Store,44,0.8181818181818182,0.18181818181818182,Lower-Middle
62,53862.0,8.7,3,2.3,8,7,27,13,128766.0,143406.0,2,3,6,3,5,5,8,1,3,1,9,Other,Tier 1,Store,40,0.675,0.325,Low
60,207543.0,7.6,14,5.5,8,6,20,7,126094.0,61321.0,3,3,4,8,2,4,1,8,1,2,9,Other,Tier 3,Store,27,0.7407407407407407,0.25925925925925924,High
30,215289.0,9.7,7,3.1,3,2,10,13,67793.0,147751.0,10,4,6,5,5,9,3,6,2,2,7,Male,Tier 1,Store,23,0.43478260869565216,0.5652173913043478,High
30,232130.0,6.7,12,3.3,5,5,10,10,56961.0,109131.0,3,0,4,2,10,6,6,7,10,7,5,Other,Tier 2,Store,20,0.5,0.5,High
77,33300.0,8.1,7,3.2,7,8,22,12,70928.0,101584.0,5,3,4,8,2,7,5,4,1,1,2,Male,Tier 3,Store,34,0.6470588235294118,0.35294117647058826,Low
74,155638.0,3.5,14,2.9,8,4,41,6,8830.0,117019.0,3,5,4,6,9,5,2,4,6,2,7,Male,Tier 3,Store,47,0.8723404255319149,0.1276595744680851,Upper-Middle
39,153573.0,7.2,2,2.4,3,8,12,10,40834.0,143915.0,2,3,3,3,2,3,10,5,6,6,6,Male,Tier 2,Store,22,0.5454545454545454,0.45454545454545453,Upper-Middle
45,17338.239999999998,2.4,12,3.5,8,9,42,11,124575.0,96726.0,7,4,5,3,1,3,7,7,10,8,7,Other,Tier 2,Store,53,0.7924528301886793,0.20754716981132076,Low
69,134342.0,4.1,10,2.6,10,8,26,10,83457.0,58911.0,9,0,2,8,5,2,1,1,4,7,7,Other,Tier 3,Store,36,0.7222222222222222,0.2777777777777778,Upper-Middle
64,54181.0,10.7,4,0.1,9,6,22,5,145522.0,140288.0,5,9,4,3,2,5,3,5,8,7,4,Female,Tier 2,Store,27,0.8148148148148148,0.18518518518518517,Low
70,203335.0,5.3,1,1.4,3,2,32,8,136694.0,132024.0,4,8,5,9,6,7,3,7,3,7,5,Other,Tier 2,Store,40,0.8,0.2,High
62,224838.0,6.0,8,4.0,2,8,25,10,67711.0,147801.0,4,6,4,7,4,4,9,3,1,5,10,Other,Tier 2,Store,35,0.7142857142857143,0.2857142857142857,High
39,209110.0,7.4,10,3.6,2,4,42,0,22300.0,97260.0,1,7,4,3,10,3,2,3,2,3,1,Female,Tier 1,Store,42,1.0,0.0,High
60,229362.0,5.9,10,1.2,5,1,35,18,101636.0,108515.0,9,7,3,10,5,7,5,4,10,5,6,Male,Tier 1,Store,53,0.660377358490566,0.33962264150943394,High
36,49404.0,4.0,9,1.8,10,5,32,15,144725.0,3089.0,9,9,7,7,10,6,10,9,10,1,5,Other,Tier 3,Online,47,0.6808510638297872,0.3191489361702128,Low
25,37564.0,4.0,1,1.7,1,3,37,16,116433.0,5586.0,1,7,6,7,8,8,2,8,3,7,3,Female,Tier 2,Store,53,0.6981132075471698,0.3018867924528302,Low
69,112898.0,7.6,11,4.4,6,3,15,19,121930.0,105602.0,3,3,5,9,7,9,1,10,7,6,5,Female,Tier 2,Store,34,0.4411764705882353,0.5588235294117647,Lower-Middle
25,203507.0,6.6,7,0.5,7,7,9,6,8087.0,46278.0,6,7,4,6,7,5,5,7,5,1,2,Male,Tier 2,Store,15,0.6,0.4,High
59,33227.0,7.7,1,1.7,5,1,42,0,43276.0,147937.0,1,8,7,5,4,9,7,10,3,4,6,Other,Tier 1,Store,42,1.0,0.0,Low
43,236368.0,7.2,12,2.6,8,3,47,12,80617.0,122867.0,5,2,3,5,9,10,3,1,9,2,1,Female,Tier 3,Store,59,0.7966101694915254,0.2033898305084746,High
65,110259.0,6.1,1,0.6,6,10,40,14,60298.0,92408.0,3,6,1,4,9,1,7,2,9,2,9,Other,Tier 2,Store,54,0.7407407407407407,0.25925925925925924,Lower-Middle
68,139451.0,6.0,9,2.6,1,6,43,2,23491.0,15683.0,3,6,4,6,2,3,4,1,8,3,8,Female,Tier 2,Online,45,0.9555555555555556,0.044444444444444446,Upper-Middle
43,193547.0,6.2,10,1.1,9,8,16,3,100051.0,74672.0,1,5,1,4,5,5,3,6,4,6,3,Female,Tier 2,Store,19,0.8421052631578947,0.15789473684210525,High
40,32215.0,5.3,10,1.4,5,6,42,2,109342.0,25277.0,10,1,2,9,4,6,6,2,3,10,4,Male,Tier 2,Online,44,0.9545454545454546,0.045454545454545456,Low
60,145577.0,5.3,6,1.8,5,4,22,8,141757.0,26856.0,2,2,3,1,7,1,9,1,9,5,3,Male,Tier 3,Store,30,0.7333333333333333,0.26666666666666666,Upper-Middle
